country,year,iso3c,region,income,pop,gdp,gini,itnet_pop,high_tech,poverty,unemployement,gdpPercap
Belize,2009,BLZ,Latin America & Caribbean,Upper middle income,314655,1317300000,NA,27.2,NA,NA,NA,4186.489965
Belize,2010,BLZ,Latin America & Caribbean,Upper middle income,322464,1377200000,NA,28.2,NA,NA,NA,4270.864345
Belize,2011,BLZ,Latin America & Caribbean,Upper middle income,330237,1460800000,NA,30.7,265036,NA,NA,4423.489797
Belize,2012,BLZ,Latin America & Caribbean,Upper middle income,338000,1522900000,NA,31,NA,NA,NA,4505.621302
Belize,2013,BLZ,Latin America & Caribbean,Upper middle income,345715,1579400000,NA,33.6,NA,NA,8.350000381,4568.502958
Belize,2014,BLZ,Latin America & Caribbean,Upper middle income,353366,1662800000,NA,38.7,NA,NA,8.239999771,4705.60269
Belize,2015,BLZ,Latin America & Caribbean,Upper middle income,360933,1723800000,NA,41.59,NA,NA,7.579999924,4775.955648
Belize,2016,BLZ,Latin America & Caribbean,Upper middle income,368400,1775100000,NA,44.57574032,NA,NA,7,4818.403909
Belize,2017,BLZ,Latin America & Caribbean,Upper middle income,375769,1836600000,NA,47.0826258,9.999999999,NA,6.599999905,4887.577208
Belize,2005,BLZ,Latin America & Caribbean,Upper middle income,283800,1102050000,NA,17,NA,NA,10.90999985,3883.192389
Belize,2018,BLZ,Latin America & Caribbean,Upper middle income,383071,1871200000,NA,NA,6270,NA,NA,4884.734162
Belize,2019,BLZ,Latin America & Caribbean,Upper middle income,390353,1879613600,NA,NA,NA,NA,NA,4815.163711
Belize,2020,BLZ,Latin America & Caribbean,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1967,BLZ,Latin America & Caribbean,Upper middle income,112692,47379310.34,NA,NA,NA,NA,NA,420.4318882
Belize,1968,BLZ,Latin America & Caribbean,Upper middle income,116061,44910179.64,NA,NA,NA,NA,NA,386.953237
Belize,1969,BLZ,Latin America & Caribbean,Upper middle income,119261,47305389.22,NA,NA,NA,NA,NA,396.6543063
Belize,1970,BLZ,Latin America & Caribbean,Upper middle income,122182,53233532.93,NA,NA,NA,NA,NA,435.6904694
Belize,1971,BLZ,Latin America & Caribbean,Upper middle income,124793,59207317.07,NA,NA,NA,NA,NA,474.4442162
Belize,1972,BLZ,Latin America & Caribbean,Upper middle income,127150,66062500,NA,NA,NA,NA,NA,519.5635077
Belize,1960,BLZ,Latin America & Caribbean,Upper middle income,92064,28071888.56,NA,NA,NA,NA,NA,304.9171073
Belize,1961,BLZ,Latin America & Caribbean,Upper middle income,94703,29964370.71,NA,NA,NA,NA,NA,316.4036061
Belize,1962,BLZ,Latin America & Caribbean,Upper middle income,97384,31856922.86,NA,NA,NA,NA,NA,327.1268675
Belize,1963,BLZ,Latin America & Caribbean,Upper middle income,100164,33749405.01,NA,NA,NA,NA,NA,336.9414661
Belize,1964,BLZ,Latin America & Caribbean,Upper middle income,103069,36193826.12,NA,NA,NA,NA,NA,351.1611263
Belize,1965,BLZ,Latin America & Caribbean,Upper middle income,106119,40069930.07,NA,NA,NA,NA,NA,377.5943052
Belize,1966,BLZ,Latin America & Caribbean,Upper middle income,109347,44405594.41,NA,NA,NA,NA,NA,406.0979671
Belize,1980,BLZ,Latin America & Caribbean,Upper middle income,144155,197938222.4,NA,NA,NA,NA,NA,1373.093007
Belize,1976,BLZ,Latin America & Caribbean,Upper middle income,135147,96905829.6,NA,NA,NA,NA,NA,717.0401829
Belize,1973,BLZ,Latin America & Caribbean,Upper middle income,129294,78343558.28,NA,NA,NA,NA,NA,605.9334407
Belize,1974,BLZ,Latin America & Caribbean,Upper middle income,131307,103216374.3,NA,NA,NA,NA,NA,786.069092
Belize,1975,BLZ,Latin America & Caribbean,Upper middle income,133260,118066298.3,NA,NA,NA,NA,NA,885.9845291
Belize,1977,BLZ,Latin America & Caribbean,Upper middle income,136989,117650000,NA,NA,NA,NA,NA,858.8280811
Belize,1978,BLZ,Latin America & Caribbean,Upper middle income,138965,136300000,NA,NA,NA,NA,NA,980.8225093
Belize,1979,BLZ,Latin America & Caribbean,Upper middle income,141305,151800000,NA,NA,NA,NA,NA,1074.271965
Canada,1961,CAN,North America,High income,18271000,40934952064,NA,NA,NA,NA,NA,2240.433039
Canada,1965,CAN,North America,High income,19678000,54515179581,NA,NA,NA,NA,NA,2770.361804
Canada,1962,CAN,North America,High income,18614000,42227447632,NA,NA,NA,NA,NA,2268.585346
Canada,1963,CAN,North America,High income,18964000,45029988561,NA,NA,NA,NA,NA,2374.498448
Canada,1964,CAN,North America,High income,19325000,49377522897,NA,NA,NA,NA,NA,2555.111146
Canada,1960,CAN,North America,High income,17909009,40461721693,NA,NA,NA,NA,NA,2259.294285
Canada,1974,CAN,North America,High income,22807969,1.60409E+11,NA,NA,NA,NA,5.400000095,7033.011021
Canada,1975,CAN,North America,High income,23143275,1.73834E+11,33.3,NA,NA,NA,NA,7511.211343
Canada,1976,CAN,North America,High income,23449808,2.06576E+11,NA,NA,NA,NA,7.090000153,8809.26466
Canada,1977,CAN,North America,High income,23725843,2.11612E+11,NA,NA,NA,NA,8.050000191,8919.057461
Canada,1978,CAN,North America,High income,23963203,2.18633E+11,NA,NA,NA,NA,8.380000114,9123.691334
Canada,1966,CAN,North America,High income,20048000,61088384037,NA,NA,NA,NA,NA,3047.106147
Canada,1967,CAN,North America,High income,20412000,65668655501,NA,NA,NA,NA,NA,3217.159294
Canada,1968,CAN,North America,High income,20744000,71829810520,NA,NA,NA,NA,NA,3462.678872
Canada,1969,CAN,North America,High income,21028000,79148411662,NA,NA,NA,NA,4.699999809,3763.953379
Canada,1970,CAN,North America,High income,21324000,87896095320,NA,NA,NA,NA,5.900000095,4121.932814
Canada,1971,CAN,North America,High income,21962032,99271961775,37.3,NA,NA,NA,6.400000095,4520.162878
Canada,1972,CAN,North America,High income,22218463,1.13083E+11,NA,NA,NA,NA,6.300000191,5089.587902
Canada,1973,CAN,North America,High income,22491777,1.31322E+11,NA,NA,NA,NA,5.599999905,5838.660894
Canada,1999,CAN,North America,High income,30401286,6.76084E+11,NA,36.18644004,NA,NA,7.579999924,22238.66454
Canada,2000,CAN,North America,High income,30685730,7.42295E+11,33.3,51.3,NA,NA,6.829999924,24190.24962
Canada,2001,CAN,North America,High income,31020902,7.3638E+11,NA,60.2,NA,NA,7.21999979,23738.18072
Canada,2002,CAN,North America,High income,31360079,7.57951E+11,NA,61.59329927,NA,NA,7.659999847,24169.28473
Canada,2003,CAN,North America,High income,31644028,8.92382E+11,NA,64.2,NA,NA,7.570000172,28200.65808
Canada,2004,CAN,North America,High income,31940655,1.0232E+12,33.7,65.95596346,NA,NA,7.190000057,32034.30774
Canada,2005,CAN,North America,High income,32243753,1.16936E+12,NA,71.66,NA,NA,6.760000229,36266.18712
Canada,2006,CAN,North America,High income,32571174,1.31542E+12,NA,72.4,NA,NA,6.320000172,40385.86996
Canada,2007,CAN,North America,High income,32889025,1.46498E+12,33.8,73.2,30805025981,NA,6.039999962,44543.04104
Canada,2008,CAN,North America,High income,33247118,1.54913E+12,NA,76.7,30538739415,NA,6.139999866,46594.45095
Canada,2009,CAN,North America,High income,33628895,1.37115E+12,NA,80.3,26149995016,NA,8.340000153,40773.06153
Canada,2010,CAN,North America,High income,34004889,1.61346E+12,33.6,80.3,27247838004,NA,8.06000042,47448.01322
Canada,2011,CAN,North America,High income,34339328,1.78865E+12,NA,83,28135169998,NA,7.510000229,52087.44638
Canada,2012,CAN,North America,High income,34714222,1.82869E+12,33.5,83,33776153653,NA,7.289999962,52678.39012
Canada,2013,CAN,North America,High income,35082954,1.84721E+12,33.8,85.8,32769499866,NA,7.070000172,52652.59368
Canada,2014,CAN,North America,High income,35437435,1.80353E+12,33.2,87.12,29530952353,NA,6.909999847,50893.44671
Canada,2015,CAN,North America,High income,35702908,1.55613E+12,33.7,90,28847379685,NA,6.909999847,43585.51198
Canada,2016,CAN,North America,High income,36109487,1.52824E+12,32.7,91.16,26796566317,NA,7,42322.48478
Canada,2017,CAN,North America,High income,36545295,1.64988E+12,33.3,92.70137191,27599664924,NA,6.340000153,45146.114
Canada,2018,CAN,North America,High income,37065178,1.71626E+12,NA,NA,31036316910,NA,5.829999924,46303.90878
Canada,1979,CAN,North America,High income,24201544,2.43072E+11,NA,NA,NA,NA,7.53000021,10043.66096
Canada,1980,CAN,North America,High income,24515667,2.73854E+11,NA,NA,NA,NA,7.539999962,11170.56397
Canada,1981,CAN,North America,High income,24819915,3.06215E+11,32.4,NA,NA,NA,7.610000134,12337.46625
Canada,1982,CAN,North America,High income,25116942,3.13507E+11,NA,NA,NA,NA,11.03999996,12481.87479
Canada,1983,CAN,North America,High income,25366451,3.40548E+11,NA,NA,NA,NA,12.02000046,13425.12249
Canada,1984,CAN,North America,High income,25607053,3.55373E+11,NA,NA,NA,NA,11.34000015,13877.91708
Canada,1985,CAN,North America,High income,25842116,3.64756E+11,NA,NA,NA,NA,10.5,14114.80776
Canada,1986,CAN,North America,High income,26100278,3.77438E+11,NA,NA,NA,NA,9.590000153,14461.06924
Canada,1987,CAN,North America,High income,26446601,4.31317E+11,31.5,NA,NA,NA,8.819999695,16308.96697
Canada,1988,CAN,North America,High income,26791747,5.07354E+11,NA,NA,NA,NA,7.760000229,18936.9641
Canada,1989,CAN,North America,High income,27276781,5.65056E+11,NA,NA,NA,NA,7.550000191,20715.63148
Canada,1990,CAN,North America,High income,27691138,5.9393E+11,NA,0.360999701,NA,NA,8.130000114,21448.36196
Canada,1991,CAN,North America,High income,28037420,6.10328E+11,31,0.570385926,NA,NA,10.31999969,21768.34329
Canada,1992,CAN,North America,High income,28371264,5.92388E+11,NA,0.91598104,NA,NA,11.19999981,20879.84833
Canada,1993,CAN,North America,High income,28684764,5.77171E+11,NA,1.184557509,NA,NA,11.38000011,20121.16125
Canada,1994,CAN,North America,High income,29000663,5.78139E+11,31.3,2.378693853,NA,NA,10.39999962,19935.38146
Canada,1995,CAN,North America,High income,29302311,6.04032E+11,NA,4.163525253,NA,NA,9.489999771,20613.78788
Canada,1996,CAN,North America,High income,29610218,6.28546E+11,NA,6.76023965,NA,NA,9.619999886,21227.34753
Canada,1997,CAN,North America,High income,29905948,6.52824E+11,31.6,15.07235736,NA,NA,9.100000381,21829.23344
Canada,1998,CAN,North America,High income,30155173,6.31813E+11,33.2,24.8974003,NA,NA,8.279999733,20952.06946
Canada,2020,CAN,North America,High income,NA,NA,NA,NA,NA,NA,9.460000038,NA
Canada,2019,CAN,North America,High income,37593384,1.73643E+12,NA,NA,32423076385,NA,5.659999847,46189.66011
"Congo, Dem. Rep.",1980,COD,Sub-Saharan Africa,Low income,26358908,14394927495,NA,NA,NA,NA,NA,546.1124374
"Congo, Dem. Rep.",1981,COD,Sub-Saharan Africa,Low income,27040322,12537821038,NA,NA,NA,NA,NA,463.671292
"Congo, Dem. Rep.",1979,COD,Sub-Saharan Africa,Low income,25663592,15068422236,NA,NA,NA,NA,NA,587.151722
"Congo, Dem. Rep.",1984,COD,Sub-Saharan Africa,Low income,29119673,7857729193,NA,NA,NA,NA,NA,269.8426316
"Congo, Dem. Rep.",1985,COD,Sub-Saharan Africa,Low income,29881229,7195042616,NA,NA,NA,NA,NA,240.7880418
"Congo, Dem. Rep.",1982,COD,Sub-Saharan Africa,Low income,27717291,13651667371,NA,NA,NA,NA,NA,492.5325268
"Congo, Dem. Rep.",1983,COD,Sub-Saharan Africa,Low income,28403851,11006712650,NA,NA,NA,NA,NA,387.5077591
"Congo, Dem. Rep.",1988,COD,Sub-Saharan Africa,Low income,32443781,8861299977,NA,NA,NA,NA,NA,273.1278446
"Congo, Dem. Rep.",1989,COD,Sub-Saharan Africa,Low income,33464765,9021862775,NA,NA,NA,NA,NA,269.592892
"Congo, Dem. Rep.",1990,COD,Sub-Saharan Africa,Low income,34612023,9349764580,NA,0,NA,NA,NA,270.1305434
"Congo, Dem. Rep.",1991,COD,Sub-Saharan Africa,Low income,35908244,9625436873,NA,0,NA,NA,NA,268.0564628
"Congo, Dem. Rep.",1992,COD,Sub-Saharan Africa,Low income,37333914,8227343907,NA,0,NA,NA,NA,220.3718557
"Congo, Dem. Rep.",1993,COD,Sub-Saharan Africa,Low income,38815834,10706259937,NA,0,NA,NA,NA,275.8219735
"Congo, Dem. Rep.",1994,COD,Sub-Saharan Africa,Low income,40252975,5820382248,NA,0,NA,NA,NA,144.5950827
"Congo, Dem. Rep.",1995,COD,Sub-Saharan Africa,Low income,41576234,5643439376,NA,0,NA,NA,NA,135.7371468
"Congo, Dem. Rep.",1996,COD,Sub-Saharan Africa,Low income,42757243,5771454940,NA,1.08E-04,NA,NA,NA,134.9819243
"Congo, Dem. Rep.",1997,COD,Sub-Saharan Africa,Low income,43827180,6090840548,NA,2.11E-04,NA,NA,NA,138.9740464
"Congo, Dem. Rep.",1998,COD,Sub-Saharan Africa,Low income,44849967,6215591270,NA,4.13E-04,NA,NA,NA,138.5863064
"Congo, Dem. Rep.",1986,COD,Sub-Saharan Africa,Low income,30683869,8095367168,NA,NA,NA,NA,NA,263.8313691
"Congo, Dem. Rep.",1987,COD,Sub-Saharan Africa,Low income,31528708,7661625473,NA,NA,NA,NA,NA,243.0047394
"Congo, Dem. Rep.",2001,COD,Sub-Saharan Africa,Low income,48428545,7438189100,NA,0.011475782,NA,NA,NA,153.5910092
"Congo, Dem. Rep.",2002,COD,Sub-Saharan Africa,Low income,49871666,8728038525,NA,0.092790702,NA,NA,NA,175.0099651
"Congo, Dem. Rep.",2003,COD,Sub-Saharan Africa,Low income,51425580,8937567060,NA,0.134914837,NA,NA,NA,173.7961353
"Congo, Dem. Rep.",2004,COD,Sub-Saharan Africa,Low income,53068880,10297483481,42.2,0.196208375,NA,69.3,NA,194.0399624
"Congo, Dem. Rep.",2005,COD,Sub-Saharan Africa,Low income,54785903,11964484668,NA,0.238037799,NA,NA,2.849999905,218.3861908
"Congo, Dem. Rep.",2006,COD,Sub-Saharan Africa,Low income,56578037,14451902468,NA,0.29605361,NA,NA,NA,255.4330838
"Congo, Dem. Rep.",2007,COD,Sub-Saharan Africa,Low income,58453683,16737071816,NA,0.37,NA,NA,NA,286.3304921
"Congo, Dem. Rep.",2008,COD,Sub-Saharan Africa,Low income,60411195,19788515874,NA,0.44,NA,NA,NA,327.5637218
"Congo, Dem. Rep.",2009,COD,Sub-Saharan Africa,Low income,62448574,18648373312,NA,0.56,NA,NA,NA,298.6196821
"Congo, Dem. Rep.",2010,COD,Sub-Saharan Africa,Low income,64563854,21565720044,NA,0.72,NA,NA,NA,334.0215726
"Congo, Dem. Rep.",2011,COD,Sub-Saharan Africa,Low income,66755153,25839749199,NA,1.2,NA,NA,NA,387.0824654
"Congo, Dem. Rep.",2012,COD,Sub-Saharan Africa,Low income,69020747,29306235826,42.1,1.679961015,NA,63.9,4.489999771,424.6003861
"Congo, Dem. Rep.",2013,COD,Sub-Saharan Africa,Low income,71358807,32679745298,NA,2.2,NA,NA,NA,457.9637283
"Congo, Dem. Rep.",2014,COD,Sub-Saharan Africa,Low income,73767447,35909040266,NA,3,NA,NA,NA,486.7870819
"Congo, Dem. Rep.",2015,COD,Sub-Saharan Africa,Low income,76244544,37917704900,NA,3.799999507,NA,NA,NA,497.3169608
"Congo, Dem. Rep.",2016,COD,Sub-Saharan Africa,Low income,78789127,37134799975,NA,6.20997406,NA,NA,NA,471.3188404
"Congo, Dem. Rep.",2018,COD,Sub-Saharan Africa,Low income,84068091,46831342213,NA,NA,NA,NA,NA,557.0644183
"Congo, Dem. Rep.",2019,COD,Sub-Saharan Africa,Low income,86790567,50400746171,NA,NA,NA,NA,NA,580.7168672
"Congo, Dem. Rep.",2020,COD,Sub-Saharan Africa,Low income,NA,NA,NA,NA,NA,NA,NA,NA
"Congo, Dem. Rep.",1965,COD,Sub-Saharan Africa,Low income,17369883,4043901818,NA,NA,NA,NA,NA,232.8111144
"Congo, Dem. Rep.",1966,COD,Sub-Saharan Africa,Low income,17862049,4532660182,NA,NA,NA,NA,NA,253.7592514
"Congo, Dem. Rep.",1967,COD,Sub-Saharan Africa,Low income,18378625,3384063372,NA,NA,NA,NA,NA,184.1303891
"Congo, Dem. Rep.",1968,COD,Sub-Saharan Africa,Low income,18913878,3909780539,NA,NA,NA,NA,NA,206.7149074
"Congo, Dem. Rep.",1969,COD,Sub-Saharan Africa,Low income,19459816,5032434970,NA,NA,NA,NA,NA,258.6065033
"Congo, Dem. Rep.",1970,COD,Sub-Saharan Africa,Low income,20011036,4877684910,NA,NA,NA,NA,NA,243.7497444
"Congo, Dem. Rep.",1999,COD,Sub-Saharan Africa,Low income,45919613,4711259427,NA,0.001009076,NA,NA,NA,102.5979776
"Congo, Dem. Rep.",2000,COD,Sub-Saharan Africa,Low income,47105826,19088046306,NA,0.005902114,NA,NA,NA,405.216253
"Congo, Dem. Rep.",1960,COD,Sub-Saharan Africa,Low income,15248251,3359404118,NA,NA,NA,NA,NA,220.3140621
"Congo, Dem. Rep.",1961,COD,Sub-Saharan Africa,Low income,15637699,3086746857,NA,NA,NA,NA,NA,197.3913718
"Congo, Dem. Rep.",1962,COD,Sub-Saharan Africa,Low income,16041190,3779841429,NA,NA,NA,NA,NA,235.6334803
"Congo, Dem. Rep.",1963,COD,Sub-Saharan Africa,Low income,16461830,6213185743,NA,NA,NA,NA,NA,377.4298327
"Congo, Dem. Rep.",1964,COD,Sub-Saharan Africa,Low income,16903831,2881545273,NA,NA,NA,NA,NA,170.4669949
"Congo, Dem. Rep.",1978,COD,Sub-Saharan Africa,Low income,24956385,15372608002,NA,NA,NA,NA,NA,615.978957
"Congo, Dem. Rep.",1974,COD,Sub-Saharan Africa,Low income,22282136,9596960180,NA,NA,NA,NA,NA,430.7019839
"Congo, Dem. Rep.",1971,COD,Sub-Saharan Africa,Low income,20564067,5594770359,NA,NA,NA,NA,NA,272.0653633
"Congo, Dem. Rep.",1972,COD,Sub-Saharan Africa,Low income,21121363,6173712814,NA,NA,NA,NA,NA,292.297084
"Congo, Dem. Rep.",1973,COD,Sub-Saharan Africa,Low income,21690443,7870239461,NA,NA,NA,NA,NA,362.8436478
"Congo, Dem. Rep.",2017,COD,Sub-Saharan Africa,Low income,81398764,38019265626,NA,8.619904916,NA,NA,NA,467.0742375
"Congo, Dem. Rep.",1975,COD,Sub-Saharan Africa,Low income,22903581,10237343174,NA,NA,NA,NA,NA,446.9756574
"Congo, Dem. Rep.",1976,COD,Sub-Saharan Africa,Low income,23560464,9648583225,NA,NA,NA,NA,NA,409.5243296
"Congo, Dem. Rep.",1977,COD,Sub-Saharan Africa,Low income,24249130,12344424764,NA,NA,NA,NA,NA,509.0667073
Central African Republic,1961,CAF,Sub-Saharan Africa,Low income,1526066,123134584.5,NA,NA,NA,NA,NA,80.68758787
Central African Republic,1962,CAF,Sub-Saharan Africa,Low income,1551910,124482748.9,NA,NA,NA,NA,NA,80.21260829
Central African Republic,1963,CAF,Sub-Saharan Africa,Low income,1579370,129379097.9,NA,NA,NA,NA,NA,81.91816857
Central African Republic,1964,CAF,Sub-Saharan Africa,Low income,1608616,142025069.5,NA,NA,NA,NA,NA,88.29022555
Central African Republic,1965,CAF,Sub-Saharan Africa,Low income,1639706,150574816.3,NA,NA,NA,NA,NA,91.83037465
Central African Republic,1974,CAF,Sub-Saharan Africa,Low income,1924388,281398668.2,NA,NA,NA,NA,NA,146.2276153
Central African Republic,1975,CAF,Sub-Saharan Africa,Low income,1958367,378660016.3,NA,NA,NA,NA,NA,193.3549821
Central African Republic,1976,CAF,Sub-Saharan Africa,Low income,1997014,451152450,NA,NA,NA,NA,NA,225.9135139
Central African Republic,1977,CAF,Sub-Saharan Africa,Low income,2039919,507298120.7,NA,NA,NA,NA,NA,248.6854236
Central African Republic,1978,CAF,Sub-Saharan Africa,Low income,2087663,610578523.8,NA,NA,NA,NA,NA,292.4698688
Central African Republic,1966,CAF,Sub-Saharan Africa,Low income,1673019,157930041.9,NA,NA,NA,NA,NA,94.39823569
Central African Republic,1967,CAF,Sub-Saharan Africa,Low income,1708302,163820538.9,NA,NA,NA,NA,NA,95.89670847
Central African Republic,1968,CAF,Sub-Saharan Africa,Low income,1744194,191767437,NA,NA,NA,NA,NA,109.9461625
Central African Republic,1969,CAF,Sub-Saharan Africa,Low income,1778861,188039191.3,NA,NA,NA,NA,NA,105.7076361
Central African Republic,1970,CAF,Sub-Saharan Africa,Low income,1811144,189106554.5,NA,NA,NA,NA,NA,104.4127659
Central African Republic,1971,CAF,Sub-Saharan Africa,Low income,1840518,201450768.4,NA,NA,NA,NA,NA,109.4532998
Central African Republic,1972,CAF,Sub-Saharan Africa,Low income,1867782,230317908,NA,NA,NA,NA,NA,123.3109153
Central African Republic,1960,CAF,Sub-Saharan Africa,Low income,1501668,112155598.9,NA,NA,NA,NA,NA,74.68734697
Central African Republic,1997,CAF,Sub-Saharan Africa,Low income,3392436,937741468,NA,0.014270881,NA,NA,NA,276.4212702
Central African Republic,1998,CAF,Sub-Saharan Africa,Low income,3475492,967338348.7,NA,0.027878201,NA,NA,NA,278.3313409
Central African Republic,1999,CAF,Sub-Saharan Africa,Low income,3558014,999477510.7,NA,0.040894287,NA,NA,NA,280.908819
Central African Republic,2000,CAF,Sub-Saharan Africa,Low income,3640427,914500299.1,NA,0.053394174,NA,NA,NA,251.2068774
Central African Republic,2001,CAF,Sub-Saharan Africa,Low income,3722018,931833302.8,NA,0.078543428,NA,NA,NA,250.3570114
Central African Republic,2002,CAF,Sub-Saharan Africa,Low income,3802128,991387870.1,NA,0.128537117,NA,NA,NA,260.7455273
Central African Republic,2003,CAF,Sub-Saharan Africa,Low income,3881181,1139754799,NA,0.151563338,NA,NA,NA,293.6618517
Central African Republic,2004,CAF,Sub-Saharan Africa,Low income,3959875,1270080251,NA,0.223401395,NA,NA,NA,320.7374603
Central African Republic,2005,CAF,Sub-Saharan Africa,Low income,4038382,1337362392,NA,0.268195609,NA,NA,NA,331.1629242
Central African Republic,2006,CAF,Sub-Saharan Africa,Low income,4118069,1460561215,NA,0.311159173,NA,NA,NA,354.6713801
Central African Republic,2007,CAF,Sub-Saharan Africa,Low income,4198010,1697565949,NA,0.375815961,NA,NA,NA,404.373965
Central African Republic,2008,CAF,Sub-Saharan Africa,Low income,4273366,1985240986,56.2,1,NA,62,NA,464.5614221
Central African Republic,1973,CAF,Sub-Saharan Africa,Low income,1894853,271183061.4,NA,NA,NA,NA,NA,143.1156197
Central African Republic,2010,CAF,Sub-Saharan Africa,Low income,4386768,2142591376,NA,2,632110,NA,NA,488.4214018
Central African Republic,2011,CAF,Sub-Saharan Africa,Low income,4418636,2437982840,NA,2.2,1394,NA,NA,551.7500966
